#NAME	002VWWX	004AWZY	004VWZY	006VHQK	027VYMX	031VPYH	036AXHM	036VXHM	040VYDY	047VLRL	083AYGC	083VYGC	086VHMX	110VZSZ	149VYYD	153VWG	155VCHJ	173VHJW	174ALBQ	180VHMQ	189VXZJ	195VXXY	199VOZQ	206AZFD	215ATKH	215VTKH	220VDXP	227AZMH	227VZMH	230VLSH	235VDBJ	243AHZH	243VHZH	287ADJQ	309VHJD	322VCHL	325ALRY	325VLRY	331ALDY	331VLDY	342VCSL	347APZL	347VPZL	348VYQM	350VLYY	351AZDY	351VZDY	353VGSZ	354VPYM	357VLTS	358AWXC	358VWXC	359VYSH	361ATLX	361VTLX	362VLBJ	363VLH	364VCZ	366VZMY	367VWSY	370VLZW	371VTYJ	372VJHK	373VHXR	376VYKZ	377VHWH	379ALJJ	379VLJJ	384VCZL	388ADHL	388VDHL	390VNFD	392VWLL	393VZLH	395VGSQ	C001CJB	C002HHP	C003XYQ	C006LYH	C007XXZ	C008QLX	C009HHR	C010WL	C013MJH	C014LWG	C017YYM	C018LJP	C020LBJ	C022SMR	C024XHR	C025PCY	C026CBR	C031CQS	C034LJ	319VLY	178VYDM	188VZJH	190VFYK	206VZFD	254VLXR	214VGWJ	021VLSF	287VDJQ	136VZXQ	250VSJJ	317VYL	338VHJY	139VLTW	038VLWS	063VWZB	211VLT	316VYJH	349VZNL	193VZXL	174VLBQ	314VLLY	253VXXJ	275VLSX
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Weeksella;s__Weeksella_virosa	4.36605E-05	8.58161E-06	0	8.80652E-05	3.361E-06	5.98423E-05	0	5.15E-05	0	5.81686E-05	9.78052E-05	1.32251E-05	0	0	3.93009E-06	0	0	1.24394E-05	9.18001E-06	1.30201E-05	0	0	0	8.47918E-05	6.60396E-05	2.04154E-05	9.33795E-07	0.000169401	5.65569E-05	0	0	1.60593E-05	0	1.3035E-06	0	0	3.26974E-05	0	1.09229E-06	9.92399E-06	4.09046E-05	7.8372E-06	0	6.9427E-05	3.2491E-05	3.38603E-05	1.3664E-05	0	1.04101E-05	1.23826E-05	2.82587E-05	0	0	2.95559E-05	3.19289E-05	1.61081E-05	8.55988E-06	9.26345E-05	2.66818E-05	0.000112032	9.33954E-06	2.60927E-05	1.36343E-05	1.90527E-05	3.86287E-05	2.2314E-05	5.28896E-05	0	0.000261096	0	0	0	0	0	0	0.000124486	1.54203E-05	0.000159859	0.000107369	2.72716E-05	2.60557E-05	2.14232E-05	9.58356E-05	2.60296E-05	2.17937E-05	6.17056E-05	3.71212E-05	6.48411E-05	4.90142E-05	1.40364E-05	4.07657E-05	0.000219301	4.02916E-05	3.24157E-05	8.53326E-06	0.000137514	0	4.98856E-05	8.80044E-06	0	0	1.20039E-05	5.00643E-05	0	0	7.48936E-05	1.09241E-05	3.75848E-05	4.38333E-05	5.89571E-05	1.13754E-05	9.18755E-05	1.26958E-06	2.5223E-05	1.3502E-06	8.00128E-06	0	3.11924E-05
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Wenyingzhuangia;s__Wenyingzhuangia_fucanilytica	2.84573E-05	7.24074E-06	0	6.76964E-05	0	2.65258E-05	0	1.8025E-05	0	3.22519E-05	8.82164E-05	2.50332E-05	0	0	2.21067E-06	0	0	1.27527E-05	1.43518E-05	1.70175E-05	0	0	0	9.27162E-05	2.08161E-05	0	6.38913E-07	0.000147517	2.18758E-05	0	0	2.34992E-05	0	1.0428E-06	0	0	1.42467E-05	0	0	5.83764E-06	3.27596E-05	1.05562E-05	0	5.56563E-05	2.38015E-05	2.34417E-05	1.3664E-05	0	7.2187E-06	5.70436E-06	0	0	0	3.83739E-05	7.29804E-06	9.21794E-06	6.21667E-07	3.02465E-05	2.22348E-05	4.58927E-05	2.80186E-06	1.4496E-05	8.9787E-06	2.04136E-05	3.79954E-05	1.49779E-05	6.52803E-05	2.545E-05	0.000148757	6.71624E-06	0	0	0	0	0	6.51321E-05	7.71016E-06	7.72377E-05	5.14104E-05	4.43024E-05	1.78741E-05	1.63934E-05	2.54563E-05	2.13766E-05	1.44049E-05	3.50389E-05	3.40632E-05	5.20837E-05	2.16477E-05	1.88362E-05	3.95834E-05	0.000146589	5.28761E-05	5.05761E-05	6.72317E-06	9.14298E-05	0	2.36831E-05	1.12006E-05	0	0	0	3.68895E-05	0	0	3.04588E-05	1.27447E-05	2.75622E-05	1.61907E-05	3.13443E-05	7.18449E-06	6.60355E-05	7.75852E-07	1.72599E-05	0	6.76531E-06	2.82961E-05	3.88837E-05
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__Winogradskyella_sp._J14-2	2.76776E-05	5.36351E-06	0	3.95395E-05	0	3.56507E-05	0	2.18875E-05	0	4.08908E-05	3.58893E-05	0	0	0	4.01197E-06	0	0	1.21887E-05	5.04254E-06	9.25113E-06	0	0	0	4.04148E-05	4.81497E-05	0	0	5.2617E-05	4.64193E-05	0	0	2.73099E-05	4.31026E-05	5.64849E-06	0	0	1.58816E-05	0	0	0	4.03656E-05	1.35152E-05	0	4.24595E-05	1.09563E-05	2.40513E-05	0	0	6.76279E-06	9.73915E-06	0	0	0	3.55822E-05	2.41748E-05	3.66856E-05	1.33898E-06	4.14657E-05	8.89393E-06	5.53412E-05	2.6462E-06	2.1744E-05	0	1.22481E-05	2.97631E-05	3.17898E-05	6.9181E-05	0	2.77762E-05	0	0	0	0	2.39816E-05	0	3.45716E-05	2.08913E-05	8.14716E-05	3.17465E-05	4.08019E-05	2.58508E-05	1.46998E-05	2.0964E-05	2.58273E-05	4.84304E-06	2.63567E-05	3.78391E-05	0.000111982	7.99994E-05	4.59812E-05	4.075E-05	8.02163E-05	2.03573E-05	3.55209E-05	0	3.72127E-05	0	1.4613E-05	0	0	0	1.5605E-05	1.97622E-05	0	0	0.000158674	3.27722E-05	2.38037E-05	1.46111E-05	0.000252247	8.38191E-06	7.0055E-05	0	3.53044E-05	0	2.75817E-05	0.000304184	3.84564E-05
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__Winogradskyella_sp._PC-19	8.96599E-06	1.36769E-05	0	6.64982E-05	0	2.75869E-05	0	2.18875E-05	0	4.20427E-05	7.69839E-05	1.03911E-05	0	0	1.14628E-06	0	0	9.02405E-06	5.81832E-06	9.19402E-06	0	0	0	3.88299E-05	2.71341E-05	0	0	9.88173E-05	4.16173E-05	0	0	3.28444E-05	0	1.9118E-06	0	0	1.35461E-05	0	0	9.34022E-06	2.67108E-05	9.91645E-06	0	3.21315E-05	1.28453E-05	2.27767E-05	1.6592E-05	0	5.24306E-06	5.56523E-06	0	0	0	6.50052E-05	1.36838E-05	8.93861E-06	2.00846E-06	4.61657E-05	0	4.04936E-05	3.58016E-06	1.23216E-05	0	1.497E-05	3.16629E-05	2.26197E-05	7.18198E-05	0	0.000112956	0	0	0	0	0	0	4.8467E-05	7.64964E-06	0.000163911	6.26401E-05	6.66957E-05	2.00123E-05	1.43611E-05	0	1.56447E-05	6.95411E-06	2.3876E-05	4.65078E-05	8.15784E-05	2.2617E-05	1.44397E-05	5.77593E-05	0.000103246	2.30011E-05	3.10514E-05	0	9.78373E-05	0	2.16675E-05	0	0	0	0	3.03021E-05	0	3.5847E-05	1.39761E-05	1.72964E-05	4.25962E-05	1.46111E-05	7.08977E-05	1.73625E-05	9.24497E-05	0	1.86329E-05	2.13782E-06	5.83291E-06	7.54564E-05	2.39285E-05
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__Winogradskyella_sp._PG-2	2.4559E-05	5.09533E-06	0	0.000129402	0	4.28657E-05	0	0	0	8.81168E-05	3.31496E-05	0	0	0	2.29255E-06	0	0	1.58234E-05	2.45662E-06	1.21064E-05	0	0	0	3.96223E-05	1.99515E-05	0	5.40618E-07	0.000189867	7.46977E-05	0	0	4.05565E-05	4.31026E-05	2.4332E-06	0	0	0.000105566	0	1.48949E-06	0	2.97651E-05	2.32717E-05	0	3.61479E-05	1.05785E-05	9.43211E-05	1.0736E-05	0	2.65952E-06	1.64174E-05	3.63326E-05	0	0	6.40746E-05	0	1.55495E-05	1.14769E-06	2.09982E-05	1.95667E-05	0	4.66977E-06	2.89919E-05	0	1.63309E-05	2.18474E-05	1.03928E-05	5.2316E-05	0	5.61696E-05	0	0	0	0	0	0	5.44359E-05	5.94299E-06	8.39514E-05	9.41497E-05	2.1785E-05	4.9653E-05	1.19902E-05	3.59384E-05	2.15789E-05	9.00309E-06	1.20931E-05	2.72559E-05	3.35109E-05	5.08882E-05	3.26709E-05	4.02455E-05	0.000112756	2.97163E-05	3.38742E-05	0	0	0	2.97298E-05	0	0	0	1.5605E-05	0.000164685	0	0	0.000104441	1.45654E-05	2.31773E-05	9.47748E-06	1.7911E-05	0	3.84728E-05	0	1.45532E-05	0	1.32704E-05	7.78144E-05	1.38158E-05
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__Winogradskyella_sp._RHA_55	3.3525E-05	9.92249E-06	0	4.79267E-05	0	6.23887E-05	0	1.545E-05	0	3.74352E-05	6.19159E-05	1.18081E-05	0	0	1.31003E-06	1.52676E-05	0	1.25647E-05	7.11128E-06	1.01077E-05	0	0	0	0.000118867	3.29201E-05	0	4.91471E-07	0.000143194	3.62818E-05	0	0	5.90655E-05	0	3.3891E-06	3.3333E-05	0	1.72829E-05	0	0	1.45941E-05	2.38361E-05	1.71939E-05	0	5.33612E-05	2.94685E-05	3.45807E-05	1.1712E-05	0	7.37068E-06	1.1687E-05	6.66097E-05	1.00923E-05	0	5.34841E-05	1.36838E-05	3.07265E-05	1.57808E-06	4.91979E-05	0	4.04936E-05	2.17923E-06	2.75423E-05	0	1.36091E-05	3.35626E-05	2.10913E-05	8.96026E-05	0	0.000162336	0	0	5.20013E-05	1.42163E-05	0	6.70132E-06	5.27646E-05	8.1701E-06	0.000128588	7.06004E-05	7.51366E-05	3.79888E-05	1.37515E-05	2.84512E-05	3.37845E-05	6.64366E-06	3.22482E-05	4.16682E-05	9.72072E-05	4.35215E-05	1.88362E-05	5.32193E-05	0.00011806	5.52555E-05	5.15641E-05	6.72317E-06	0	0	2.4187E-05	1.76009E-05	0	0	0	5.13818E-05	0	0	5.40814E-05	2.18481E-05	2.94415E-05	1.42162E-05	1.64184E-05	1.0178E-05	7.35004E-05	1.34011E-06	2.77335E-05	3.03796E-06	1.23163E-05	0.000113185	3.26168E-05
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Zobellia;s__Zobellia_galactanivorans	3.3525E-05	4.02263E-06	0	0.000106637	0	5.19906E-05	0	5.53625E-05	0	5.64408E-05	4.16425E-05	9.91881E-06	0	0	3.84821E-06	0	0	3.33388E-05	1.30589E-05	4.92823E-05	2.57063E-06	0	0	0.000135508	5.02114E-05	0	6.38913E-07	3.32993E-05	1.65402E-05	0	0	1.76924E-05	5.65722E-05	1.9118E-06	0	0	3.17632E-05	0	0	9.34022E-06	6.23451E-05	4.23848E-06	0	2.40986E-05	3.09798E-05	3.1699E-05	1.1712E-05	0	7.59864E-06	2.69914E-05	0	0	0	3.58481E-05	3.42096E-05	2.90505E-05	5.92975E-06	8.59636E-05	1.06727E-05	8.50365E-05	5.91505E-06	2.68175E-05	0	2.44963E-05	6.23758E-05	6.99987E-05	2.82231E-05	0	0.000125301	0	0	0	0	0	0	0.000118947	5.20829E-05	3.92539E-05	5.57696E-05	3.143E-05	3.43141E-05	5.01624E-05	1.49743E-05	2.41414E-05	1.7882E-05	2.23257E-05	7.56251E-05	0.000100496	5.31499E-05	2.77904E-05	2.44657E-05	0.00012233	2.00929E-05	2.60643E-05	3.87875E-06	9.46336E-05	2.80625E-06	4.23272E-05	2.0001E-05	0	0	0	2.50321E-05	0	0	0.000940348	1.27447E-05	4.32226E-05	2.21141E-05	0.000145527	1.37703E-05	6.83324E-05	1.34011E-06	1.20427E-05	1.57524E-06	3.38266E-05	2.82961E-05	1.13945E-05
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Zunongwangia;s__Zunongwangia_profunda	7.09483E-05	2.70857E-05	0	0.000225255	0	0.000111408	0	0.000270375	0	0.000102515	0.000109038	3.73136E-05	0	0	6.95953E-06	5.34365E-05	0	2.35315E-05	1.33175E-05	1.29059E-05	8.39235E-06	0	0	9.66785E-05	7.45523E-05	3.1551E-05	1.62186E-06	0.000252953	8.6436E-05	0	0	7.95706E-05	6.4654E-05	2.1725E-06	0	0	6.46941E-05	0	2.78038E-06	2.39343E-05	5.77336E-05	7.75723E-06	0	0.000109591	4.08026E-05	4.79918E-05	5.46561E-05	0	2.72791E-05	2.3374E-05	0	1.08131E-05	0	0.000162314	0.000170136	3.43578E-05	3.75391E-05	5.85978E-05	2.13454E-05	8.36868E-05	2.49055E-05	1.52208E-05	0	4.28685E-05	4.24282E-05	7.85575E-05	0.000124021	4.02958E-05	0.000440715	0	0	0	0	0	0	0.000188663	4.1601E-05	0.000163064	0.000187399	0.000163406	7.58495E-05	4.42689E-05	0	9.58239E-05	0.000200676	7.06979E-05	8.44799E-05	0.000678033	0.000298576	0.000130643	0.00010874	0.000307151	5.61544E-05	5.00115E-05	6.46459E-06	2.19333E-05	0	9.32206E-05	0	0	0	0	0.000226607	0	0	0.000275876	2.27585E-05	0.000107117	3.19865E-05	7.31366E-05	3.83173E-05	0.000110251	2.39809E-06	4.05608E-05	0	3.37832E-05	0.000110827	5.36966E-05
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Ichthyobacteriaceae;g__Ichthyobacterium;s__Ichthyobacterium_seriolicida	8.57616E-06	0	0	2.03688E-05	0	1.80376E-05	0	3.605E-05	0	9.21483E-06	5.39709E-05	5.19557E-06	0	0	5.40387E-06	0	0	1.09354E-05	7.49916E-06	2.34134E-06	0	0	0	1.34716E-05	1.3168E-05	0	0	7.37583E-05	5.33555E-06	0	0	2.54045E-06	0	0	0	0	3.9704E-06	0	2.18458E-06	3.67771E-05	1.1918E-05	4.15851E-06	0	1.0328E-05	0	7.98016E-06	0	0	5.39503E-06	8.48697E-06	0	0	0	0.000208619	0.000308342	7.0764E-06	4.97334E-05	4.0177E-06	0	2.29464E-05	6.50655E-05	7.97278E-06	0	0	2.37471E-06	2.20083E-05	3.5451E-05	0	0.00014135	0	0	0	1.31227E-05	0	0	9.44511E-05	3.86113E-06	5.24999E-05	3.72903E-05	2.69737E-05	9.80769E-06	9.70393E-06	5.5405E-05	1.21381E-05	3.53915E-06	1.08527E-05	1.54228E-05	0.000135661	0.000131695	4.50132E-05	1.36516E-05	3.27981E-05	1.58628E-05	2.03245E-05	2.58584E-06	0	0	2.26753E-05	0	2.72972E-05	0	1.92062E-05	0	0	0	6.68422E-06	0	0	9.08258E-06	1.11944E-05	0	2.584E-05	0	4.70725E-06	0	1.9949E-06	0	1.56674E-05
k__Bacteria;p__Bacteroidetes;c__Saprospiria;o__Saprospirales;f__Haliscomenobacteraceae;g__Haliscomenobacter;s__Haliscomenobacter_hydrossis	5.06773E-05	3.75446E-06	0	0.000122812	0	4.05315E-05	0	3.3475E-05	0	2.18852E-05	8.76685E-06	3.4952E-05	0	0	1.17084E-05	2.5446E-05	0	2.95788E-05	2.98674E-05	2.29565E-05	0	0	0	0.000131546	1.01753E-05	2.22713E-05	0	1.3779E-05	1.81409E-05	0	0	0	0.000678867	6.34369E-06	0	0	4.67105E-06	0	1.98599E-06	0	7.74971E-05	4.07854E-06	0	2.0656E-05	4.0047E-05	7.20431E-06	2.1472E-05	0	1.6489E-05	6.12175E-06	0	1.00923E-05	0	3.07966E-05	0.000120874	1.41528E-05	2.07541E-05	2.48643E-05	0	2.83455E-05	1.33867E-05	4.49375E-05	4.65562E-06	2.04136E-05	3.30877E-05	6.29682E-05	1.28495E-05	2.33292E-05	2.46899E-05	1.91893E-05	0	0	1.31227E-05	0	0	5.51044E-05	0.000204519	3.41733E-05	5.76175E-05	2.97791E-05	2.66318E-05	4.50141E-05	0	2.02977E-05	1.16109E-05	2.44962E-05	4.4939E-05	0.000275738	9.45066E-05	2.89198E-05	1.03412E-05	2.91754E-05	2.12033E-05	1.67489E-05	2.84442E-06	6.92501E-05	0	2.67064E-05	3.84019E-05	0	0.000135721	3.00096E-05	9.88111E-05	2.66216E-05	9.79818E-05	1.9369E-05	3.64135E-05	6.70263E-05	0	0.001051525	0.000147881	3.21564E-05	9.87448E-07	2.0908E-05	4.38816E-06	1.08635E-05	8.48884E-05	1.88009E-05
k__Bacteria;p__Bacteroidetes;c__Saprospiria;o__Saprospirales;f__Saprospiraceae;g__Saprospira;s__Saprospira_grandis	1.05253E-05	0	0	4.01386E-05	0	1.78254E-05	0	3.73375E-05	0	3.34037E-05	1.01367E-05	4.81771E-05	0	0	9.00645E-07	1.2723E-05	0	3.08635E-05	7.11128E-06	3.61479E-05	0	0	0	5.94335E-05	1.53627E-05	0	0	3.91757E-05	1.76073E-05	0	0	5.17164E-06	0	1.4773E-06	0	0	0	0	0	5.83764E-06	3.68321E-05	3.67868E-06	0	0	1.81345E-05	1.54061E-05	9.76001E-06	0	5.92694E-06	5.98262E-06	0	1.00923E-05	0	1.79905E-05	1.32277E-05	7.72818E-06	1.29115E-06	4.20722E-05	0	1.8897E-05	6.69334E-06	1.52208E-05	3.32544E-06	3.74249E-05	0.000150082	2.93444E-05	2.66169E-05	0	2.53072E-05	0	0	0	0	0	0	4.93266E-05	3.48833E-05	3.39919E-05	2.9709E-05	1.70184E-05	1.34312E-05	5.3939E-05	0	2.13766E-05	1.5833E-05	1.61241E-05	7.9986E-05	3.04942E-05	3.94504E-05	1.95218E-05	1.39984E-05	4.94883E-05	1.08396E-05	1.5808E-05	2.58584E-06	6.1364E-05	0	7.05453E-06	0	0	0	0	1.58098E-05	0	0	5.24103E-06	1.00137E-05	1.12755E-05	3.94895E-06	5.22404E-05	1.37703E-05	1.14844E-05	7.0532E-07	1.52201E-05	0	1.02564E-05	0	2.84863E-06
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Anseongella;s__Anseongella_ginsenosidimutans	3.89826E-06	0	0	1.73734E-05	0	1.08225E-05	0	1.2875E-05	0	1.61259E-05	7.12307E-06	1.93653E-05	0	0	1.0644E-06	0	0	1.34421E-05	6.07691E-06	1.4562E-05	0	0	0	2.93205E-05	2.19467E-06	0	0	1.9858E-05	9.01708E-05	0	0	9.07305E-07	0	1.3035E-06	0	0	0	0	0	0	4.94089E-05	1.51946E-06	0	6.88532E-06	4.91142E-06	2.77089E-06	0	0	4.40721E-06	4.59131E-06	0	0	0	3.94374E-06	0	8.19373E-06	8.12949E-07	7.9596E-06	0	0	8.09427E-06	0	0	8.84588E-06	3.21378E-05	1.31439E-05	6.5395E-06	0	1.35795E-05	4.79731E-06	0	0	0	0	0	1.3036E-05	4.08626E-05	1.54838E-05	6.3493E-06	1.01043E-05	1.96666E-05	1.81038E-05	2.0964E-05	1.06546E-05	1.81304E-05	6.51165E-06	1.56622E-05	2.46607E-05	4.72695E-05	8.71223E-06	7.75589E-06	1.68842E-05	2.27896E-05	5.36342E-06	0	8.47759E-05	0	1.05818E-05	0	0	0	0	1.31748E-05	0	3.5847E-05	7.74761E-06	0	1.19019E-05	4.73874E-06	2.31351E-05	0	1.37813E-05	0	7.06087E-06	0	8.7819E-06	0	5.55482E-06
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__Mucilaginibacter_ginsenosidivorans	0	0	0	5.0323E-05	0	8.27606E-06	0	3.09E-05	0	6.04723E-05	2.19171E-05	0.000430287	2.82401E-05	0	1.0644E-06	2.5446E-05	0	6.74924E-05	2.87037E-05	3.31213E-05	0	0	0	3.48676E-05	3.45827E-06	0	0	0.000154271	0.000320667	0	0	2.35899E-06	0	0	4.21049E-05	0	3.73684E-06	0	0	9.34022E-06	3.85689E-05	1.59943E-06	0	8.60665E-06	3.89136E-05	8.92227E-06	1.0736E-05	0	5.85095E-06	4.31305E-06	8.4776E-05	2.3068E-05	0	1.24516E-05	0	1.23837E-05	0	1.25079E-05	0	0.000118781	3.26884E-06	0	0	3.94663E-05	0.000135992	2.20083E-05	7.11314E-06	2.33292E-05	8.51803E-05	0	0	6.28349E-05	1.85906E-05	0	4.96394E-06	0.000109015	1.15229E-05	3.18144E-05	2.17487E-05	3.37016E-05	1.2266E-05	0.000110249	1.49743E-05	4.18092E-05	1.5833E-05	6.66669E-05	0.000123941	5.2429E-05	2.01937E-05	7.7442E-06	2.46391E-05	2.05716E-05	1.34834E-05	2.90754E-05	0	1.52794E-05	0	9.07011E-06	0	2.27476E-05	0	0	1.44923E-05	0	0	2.24073E-05	0	1.0649E-05	1.46111E-05	8.20921E-06	0	4.99573E-05	0	2.18103E-05	0	2.86225E-06	0	8.83074E-06
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__Mucilaginibacter_ginsenosidivorax	9.74564E-06	0	0	2.09679E-05	0	1.69765E-05	0	0	0	1.95815E-05	2.16432E-05	5.66789E-06	0	0	0	0	0	7.42604E-06	4.52536E-06	1.10214E-05	1.37604E-05	0	0	2.29809E-05	8.84519E-06	0	0	1.55352E-05	7.203E-05	0	0	2.81264E-06	0	2.2594E-06	0	0	4.4375E-06	0	0	0	8.20487E-06	7.2774E-06	0	1.31969E-05	5.66703E-06	1.04185E-05	0	0	3.49537E-06	6.53914E-06	0	0	0	6.77968E-06	0	1.83428E-05	0	7.58057E-06	0	1.48476E-05	1.71225E-06	1.52208E-05	0	0	1.21902E-05	3.05671E-06	2.14541E-05	0	0	0	0	0	1.85906E-05	0	0	1.60443E-05	1.16439E-05	4.95967E-06	1.42148E-05	9.22295E-06	1.99867E-05	1.66305E-05	2.54563E-05	1.07895E-05	5.27768E-06	1.45737E-05	1.27371E-05	4.12526E-06	1.45395E-05	2.23856E-05	1.34782E-05	1.37144E-05	1.40122E-05	3.35449E-05	0	0.000130614	0	0	0	0	0	0	0	0	0	1.73942E-05	0	2.8815E-05	0	2.38813E-05	0	8.61332E-06	0	1.4161E-05	0	7.93623E-06	0	2.99106E-06
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__Mucilaginibacter_gotjawali	8.18634E-06	3.21811E-06	0	3.17514E-05	0	5.51737E-06	0	1.41625E-05	0	9.21483E-06	2.63005E-05	0	0	0	1.80129E-06	0	0	8.24071E-06	7.49916E-06	1.14211E-05	0	0	0	3.7245E-05	2.19467E-06	0	0	1.47246E-05	2.66778E-05	0	0	0	0	2.2594E-06	0	0	0	0	0	0	1.91048E-05	2.39914E-06	0	0	1.09563E-05	1.25244E-05	0	0	1.6717E-06	2.64348E-06	0	0	0	5.45033E-06	0	2.14154E-06	0	7.35315E-06	0	2.29464E-05	8.71691E-06	0	4.98817E-06	0	5.33519E-05	0	8.6046E-06	0	1.2345E-05	0	0	0	0	0	0	1.57578E-05	6.51187E-06	8.89111E-06	1.92374E-05	1.32324E-05	5.0959E-06	4.82656E-06	0	4.99012E-06	3.29079E-06	6.82173E-06	2.16983E-05	2.88041E-05	9.98377E-06	4.43678E-06	5.45435E-06	9.83296E-06	9.9407E-06	1.29851E-05	2.84442E-06	5.44636E-05	0	1.15896E-05	0	0	0	0	5.00643E-05	0	0	6.68422E-06	0	1.8166E-05	9.08258E-06	8.4331E-05	8.38191E-06	1.14844E-05	0	2.00058E-06	0	1.7347E-06	0	0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__Mucilaginibacter_mallensis	0	2.94993E-06	0	1.07835E-05	0	1.06103E-05	0	2.96125E-05	0	1.49741E-05	1.28763E-05	2.03099E-05	0	0	8.18768E-07	0	0	1.30974E-05	3.62029E-06	1.03932E-05	0	0	0	1.90187E-05	1.2636E-05	0	0	1.00641E-05	7.46977E-06	0	0	2.17753E-06	0	2.0856E-06	5.43855E-05	0	3.9704E-06	0	0	7.00517E-06	4.64144E-05	4.07854E-06	0	1.49182E-05	3.77802E-06	6.92723E-06	0	0	1.82367E-06	8.76523E-06	6.45913E-05	0	0	1.06348E-05	2.1438E-05	1.00559E-05	5.73847E-06	1.68289E-05	0	2.42962E-05	8.40559E-06	0	0	1.76918E-05	9.49886E-06	1.34495E-05	2.13394E-05	0	1.54312E-05	0	0	3.25008E-05	0	0	5.21214E-06	1.4373E-05	1.99835E-05	1.3004E-05	1.49256E-05	1.55661E-05	3.85778E-05	1.09402E-05	0	1.90164E-05	1.2356E-05	4.96126E-06	1.23649E-05	2.93857E-05	3.72534E-05	1.58111E-05	1.07826E-05	7.20653E-05	1.51226E-05	2.11243E-05	0	3.20374E-06	0	1.56207E-05	0	0	0	0	0.000115938	0	0	4.80048E-05	0	5.95093E-05	6.71321E-06	1.11944E-05	0	1.89493E-05	0	7.68851E-06	0	9.28062E-06	0	2.13647E-06
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__Mucilaginibacter_paludis	1.36439E-05	6.70439E-06	0	4.19358E-05	0	2.14329E-05	0	3.09E-05	0	2.47648E-05	2.84923E-05	2.26716E-05	0	0	3.27507E-06	0	0	1.82674E-05	7.49916E-06	1.50188E-05	0	0	0	2.93205E-05	1.28355E-05	0	0	4.83617E-05	3.73489E-05	0	0	2.54045E-06	0	2.9546E-06	0	0	1.05099E-05	0	0	8.75646E-06	2.78487E-05	3.9186E-06	0	1.83609E-05	1.58677E-05	1.06402E-05	1.1712E-05	0	4.02728E-06	3.20001E-06	0	3.09977E-05	0	9.26113E-06	1.50522E-05	7.16951E-06	2.82141E-06	2.23627E-05	0	6.07404E-05	5.91505E-06	1.73952E-05	5.32071E-06	1.63309E-05	4.55945E-05	1.34495E-05	1.83565E-05	0	6.78973E-06	0	0	0	1.09356E-05	0	6.20493E-06	2.90802E-05	3.03928E-05	3.27822E-05	1.4357E-05	1.71177E-05	2.81683E-05	1.75789E-05	3.59384E-05	1.52401E-05	2.10486E-05	1.73644E-05	2.82929E-05	2.12442E-05	3.05975E-05	2.01269E-05	2.218E-05	6.30086E-05	1.63916E-05	1.99952E-05	2.58584E-06	0.000112624	0	1.86441E-05	0	0	0	0	0	0	3.5847E-05	1.31406E-05	1.18344E-05	1.12755E-05	6.31832E-06	5.89571E-05	1.25729E-05	3.04337E-05	0	1.14935E-05	0	7.48087E-06	0	2.56376E-06
